batchID,test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15,test16,test17,test18,test19,test20,test21,test22,test23,test24,test25,test26,test27,test28,test29,test30
B024757,541,963,215,392,544,656,732,810,641,975,645,75,855,415,173,43,995,542,352,934,910,564,745,462,680,887,627,978,558,495
B000012,656,171,342,626,891,452,565,63,461,224,850,263,653,553,757,869,678,320,487,972,127,923,285,334,179,369,205,683,112,183
B037714,697,297,111,700,570,23,353,502,812,941,139,469,377,687,22,235,801,400,220,509,1,314,562,646,868,993,851,117,939,389
B036418,545,671,166,310,148,392,34,316,864,73,473,636,698,150,94,676,316,634,43,600,122,73,917,38,41,582,915,44,293,130
B039581,105,348,627,756,881,879,245,206,336,129,589,290,927,359,622,467,197,283,715,519,709,703,466,139,924,746,961,824,845,61
B010253,444,323,304,458,913,434,411,197,241,422,140,653,186,445,298,426,378,424,322,541,647,619,773,648,555,285,505,799,769,72
B044697,655,959,408,189,979,31,401,390,316,906,787,359,246,360,414,559,12,534,678,607,511,643,835,475,317,437,191,465,771,246
B047389,778,296,689,597,570,448,124,393,766,421,542,770,76,889,355,763,458,303,696,49,206,852,260,159,763,914,822,238,104,78
B000190,379,560,789,358,124,950,190,7,220,435,249,293,406,357,304,643,532,25,391,272,815,249,464,545,425,703,613,626,313,170
B043818,536,279,444,20,411,715,684,822,57,725,956,522,107,186,837,101,414,700,446,523,770,417,719,843,308,329,264,979,460,204
B006099,315,233,238,332,641,460,35,810,599,975,765,638,839,393,734,726,789,711,114,368,938,359,876,500,630,685,933,145,596,395
B044460,703,949,882,513,696,218,759,658,412,932,700,835,592,880,957,91,366,608,278,14,575,266,660,561,977,116,75,637,845,400
B005168,957,734,715,481,524,363,698,514,163,610,470,843,251,739,674,400,732,423,449,204,673,108,954,433,691,876,617,860,525,956
B046402,634,621,598,95,492,832,263,528,802,932,161,91,891,741,56,493,866,978,516,915,194,819,971,620,623,32,843,708,276,535
B010519,141,637,257,692,875,43,101,899,583,880,938,923,559,337,896,308,696,443,820,258,342,215,970,112,792,993,929,255,180,688
B022124,692,475,972,635,251,838,567,1,710,181,356,573,600,118,135,966,78,235,98,48,125,136,121,463,425,149,467,339,405,979
B008312,206,961,697,644,27,431,716,38,555,286,918,738,130,826,542,13,977,388,21,265,50,646,8,65,879,501,491,998,316,683
B028254,645,25,158,933,310,245,367,8,958,194,173,33,926,233,967,790,600,166,1,757,581,86,434,960,371,921,873,183,147,735
B006714,610,21,865,478,94,938,460,592,74,680,346,683,282,687,686,666,767,817,980,26,27,540,423,380,541,539,670,302,154,641
B044618,896,710,505,259,279,891,294,668,843,538,463,363,596,990,204,643,713,679,707,163,400,702,637,765,570,661,523,131,611,177
B033716,317,766,448,986,49,41,832,699,84,998,186,885,264,213,758,570,265,167,869,649,922,927,559,525,333,772,13,975,414,225
B002549,263,300,507,434,111,134,218,202,937,494,277,99,471,946,67,182,978,307,949,456,218,730,732,762,134,750,322,810,677,349
B026262,92,888,761,412,324,24,36,915,956,610,703,497,70,980,115,103,882,316,924,541,248,206,55,411,681,92,978,848,281,42
B027301,952,878,667,637,401,780,252,891,886,981,817,695,419,838,603,936,521,743,554,587,384,280,358,621,689,383,622,672,215,15
B044052,445,859,778,289,545,961,371,662,114,460,523,784,448,928,770,423,94,152,735,702,705,384,762,474,575,748,48,716,497,92
B009539,310,940,457,388,82,949,690,322,104,51,949,921,857,6,107,925,401,525,907,257,745,605,826,197,979,675,586,443,409,854
B033193,828,78,377,873,884,704,207,988,97,849,707,778,143,14,503,312,959,779,620,694,889,89,35,925,437,862,881,909,585,934
B009912,256,176,396,371,438,979,312,846,643,333,485,758,596,797,850,304,203,553,297,738,192,292,107,634,299,160,515,402,374,793
B045538,489,967,61,885,595,223,708,402,897,979,563,232,754,537,154,900,745,305,172,407,337,847,981,517,751,385,649,202,644,144
B015266,952,250,467,510,411,221,78,731,244,747,28,499,766,951,58,549,264,157,438,57,576,426,512,572,795,414,268,249,200,268
B048600,336,529,408,502,38,798,724,298,191,183,180,329,983,677,403,597,714,357,235,749,204,234,906,946,70,905,670,140,74,951
B029891,867,475,980,175,385,829,478,211,840,260,821,330,728,350,556,581,235,45,801,241,683,3,739,344,991,322,867,18,610,658
B027051,933,131,613,847,244,374,227,531,799,461,158,581,612,97,986,332,760,393,878,733,95,826,744,639,81,497,792,378,399,371
B047619,549,939,410,957,420,40,455,142,944,928,863,514,998,473,169,174,304,284,119,253,323,789,187,309,744,227,978,645,25,862
B037126,764,7,973,761,490,844,565,553,810,805,743,437,761,12,809,537,591,842,581,504,444,904,149,161,734,828,967,159,778,205
B023963,845,704,712,788,975,611,652,405,494,816,693,569,440,51,679,579,194,98,509,603,370,169,190,334,441,855,557,54,38,642
B000647,846,396,889,947,791,29,735,709,706,34,662,266,151,118,821,780,787,143,602,911,50,394,351,173,155,462,197,674,805,399
B035233,343,738,386,846,783,78,132,0,125,771,516,764,441,679,505,383,307,761,379,619,972,443,107,646,232,627,365,686,511,623
B030833,438,636,239,616,752,696,947,362,890,538,789,392,336,918,657,505,17,135,847,978,682,289,365,727,921,903,533,261,430,450
B022122,959,471,81,767,964,722,35,698,579,482,854,39,330,731,747,364,454,659,928,273,377,463,778,317,616,527,85,487,398,900
B001312,154,906,102,415,725,549,557,904,521,353,958,355,382,847,794,528,610,580,298,302,918,258,456,200,708,292,32,16,315,910
B045612,525,83,364,390,436,416,224,393,836,315,597,235,712,506,476,197,519,374,219,714,527,306,833,800,956,963,824,341,606,88
B009934,901,432,729,178,986,134,884,776,24,268,117,349,648,225,591,843,962,253,863,818,625,758,264,74,237,154,90,265,912,18
B036011,839,968,536,296,614,743,652,787,817,545,287,516,679,338,228,354,623,730,980,807,767,972,354,776,311,69,667,551,72,136
B045677,165,183,936,405,822,726,210,32,185,851,115,875,15,946,876,853,921,272,125,433,576,369,580,97,285,394,690,550,345,670
B000315,418,876,685,616,297,383,786,910,219,23,572,585,538,940,642,297,365,545,352,747,58,670,198,33,771,906,334,27,39,490
B001768,556,486,149,521,839,745,469,556,8,710,562,790,909,336,596,983,566,911,800,945,888,582,304,617,918,410,531,103,391,139
B036116,397,299,69,324,796,735,121,869,199,471,750,51,765,68,83,813,825,570,123,497,251,450,765,867,657,889,21,930,759,745
B026813,434,139,170,261,233,545,302,908,133,17,926,206,924,622,626,261,681,836,72,109,256,569,390,719,701,808,384,99,329,990
B027032,457,868,945,327,38,490,366,648,27,656,410,651,976,575,337,359,264,722,4,176,108,870,608,313,880,391,641,894,853,400
B011279,752,987,236,411,930,378,646,315,811,828,963,758,241,51,335,496,734,946,374,524,682,178,524,221,633,983,113,290,961,48
B036269,638,867,199,166,421,756,328,708,564,151,21,668,511,305,770,517,32,624,380,272,32,907,238,370,700,715,775,910,532,583
B009160,743,442,474,660,424,325,360,328,142,611,811,146,278,696,461,515,807,929,420,365,905,734,637,296,399,531,613,614,234,767
B007241,518,407,241,988,965,806,782,525,526,451,201,867,501,612,537,76,992,187,591,952,704,673,439,607,885,609,381,861,698,312
B033587,626,130,426,851,619,485,639,813,0,831,190,880,72,494,638,906,35,749,33,778,298,781,33,355,946,964,197,263,627,478
B008168,417,322,252,936,69,37,705,552,457,885,834,734,467,370,344,615,209,181,22,767,469,705,206,843,58,14,317,874,76,219
B044783,899,747,570,875,134,52,618,853,829,204,75,415,726,14,981,591,648,37,113,0,768,259,599,251,712,964,988,589,58,108
B044668,824,807,371,227,221,696,812,126,618,605,49,121,246,262,427,230,611,739,291,157,767,901,306,471,895,219,602,943,44,144
B017726,933,734,539,222,10,638,26,648,112,703,493,264,142,515,18,618,29,859,240,608,447,726,246,987,362,370,128,740,95,40
B024015,352,805,844,44,947,759,129,670,73,299,353,324,79,761,849,956,90,772,657,787,513,219,24,806,469,755,798,859,229,912
B045015,808,260,684,326,126,201,165,182,600,157,313,652,969,985,850,271,568,942,328,693,904,729,605,34,242,844,620,886,402,233
B035985,852,594,293,38,351,955,549,7,202,931,195,27,825,56,752,962,992,795,960,49,321,649,171,880,388,693,281,204,558,20
B001127,552,231,907,593,249,531,286,445,413,427,538,17,925,773,393,798,28,321,540,387,75,63,86,648,297,524,299,682,249,144
B023880,892,453,273,974,17,876,219,717,650,876,218,145,401,610,132,496,885,702,118,221,27,766,23,716,576,950,455,111,44,246
B017894,455,668,895,45,125,937,196,426,88,313,878,995,804,390,532,833,713,810,740,727,116,339,81,427,536,384,735,112,545,506
B017821,457,532,801,513,859,711,228,743,932,293,499,242,618,526,363,225,347,969,129,993,14,249,445,254,437,321,379,5,821,62
B047197,388,875,272,745,522,138,823,884,358,537,683,907,19,607,446,198,710,566,454,801,408,569,375,549,842,348,309,878,480,686
B047839,622,769,589,971,412,744,863,230,634,541,238,57,462,715,247,718,407,321,236,666,387,279,663,359,844,681,281,649,596,639
B012575,559,289,643,214,786,548,267,261,743,585,575,951,28,346,857,616,365,471,429,741,83,212,425,730,543,702,177,648,774,762
B034056,176,492,45,344,794,24,245,82,783,567,687,666,943,171,571,486,578,48,394,642,427,955,85,584,520,365,178,251,141,501
B002211,295,95,51,124,821,347,118,661,563,689,60,337,407,27,430,45,377,405,244,974,576,122,982,911,464,615,907,625,810,758
B017160,166,203,394,798,650,103,347,705,644,320,738,669,488,548,387,817,833,117,769,304,777,665,250,82,893,663,319,580,20,571
B037499,652,242,625,506,557,33,767,82,138,442,409,842,729,999,997,341,455,765,579,710,525,929,471,958,183,62,435,803,805,74
B015236,86,790,832,249,111,784,92,960,784,516,969,562,341,367,716,623,638,612,726,123,354,476,414,90,784,628,483,67,125,128
B036778,451,637,270,878,364,227,544,940,295,441,668,656,44,214,332,657,561,427,793,750,886,320,329,616,476,311,793,823,236,51
B028667,778,988,805,546,393,198,712,46,296,450,777,748,678,723,577,690,555,417,784,413,374,322,409,909,736,856,556,535,775,169
B041407,731,625,971,650,826,327,584,812,107,451,188,304,421,333,519,999,683,771,843,697,984,149,686,673,748,649,662,328,423,745
B046603,397,855,324,312,662,594,299,4,387,716,912,538,500,591,282,899,432,733,903,768,614,446,384,147,966,900,406,638,256,152
B038840,4,132,748,172,24,632,563,98,21,796,993,639,547,69,631,886,67,121,26,309,773,684,907,634,193,30,587,4,128,753
B040717,843,72,229,7,931,677,65,204,899,391,665,231,225,933,885,169,954,606,321,306,662,911,433,691,650,617,227,82,780,542
B043838,589,476,545,493,478,490,960,173,741,963,21,161,298,894,351,576,253,630,796,881,139,764,399,547,921,527,689,457,327,130
B022361,179,169,102,613,256,141,931,765,934,723,298,718,624,738,894,639,707,247,697,480,524,552,187,71,288,403,656,120,433,840
B021278,266,59,729,179,358,28,788,371,631,726,869,877,571,738,163,642,163,354,269,381,362,713,757,276,487,511,894,715,810,32
B037901,742,38,706,365,900,144,386,782,972,349,939,424,884,169,444,902,72,85,892,843,838,708,889,608,249,143,853,798,191,235
B008104,15,400,216,70,905,178,532,740,649,259,198,372,302,58,890,731,925,839,207,991,871,865,35,723,508,324,633,15,363,393
B026751,271,558,886,820,725,954,187,93,52,132,403,69,288,977,982,182,599,353,501,411,176,346,905,835,359,926,447,33,332,235
B036545,670,755,564,482,78,321,672,810,26,675,467,736,815,547,448,412,297,147,848,488,940,440,389,608,927,101,34,364,772,10
B025966,811,921,486,275,827,910,799,934,685,954,774,531,566,679,905,771,781,508,780,657,711,120,417,440,393,877,251,769,819,289
B003798,260,706,16,893,727,627,251,778,704,227,855,341,576,751,295,547,53,13,431,25,740,310,222,839,531,457,792,712,727,811
B037617,421,719,140,852,988,443,205,719,219,531,677,528,32,527,734,988,769,138,519,447,749,57,131,348,464,153,161,625,333,480
B049770,198,236,819,394,394,355,949,647,399,969,946,124,277,247,235,959,669,600,821,530,332,409,412,532,393,223,769,881,7,843
B015306,458,301,200,962,991,111,776,197,230,891,846,437,281,934,277,322,71,853,153,466,597,256,622,465,887,101,848,105,399,133
B003728,414,566,503,718,380,633,253,794,534,589,17,393,57,435,807,885,328,751,646,167,335,52,151,402,103,544,597,766,128,915
B001308,917,52,537,300,423,581,223,998,785,41,922,642,549,339,7,526,201,259,576,936,773,53,460,175,631,495,28,58,432,635
B033654,314,625,321,717,800,697,669,22,485,255,106,113,142,940,958,54,99,912,215,82,830,826,352,76,460,854,277,765,559,806
B000763,912,711,534,442,584,129,1,317,201,224,754,137,798,707,931,538,989,630,62,490,800,214,472,252,468,463,558,15,63,288
B013338,130,569,700,982,143,820,111,822,880,416,290,483,767,586,311,818,42,42,523,545,661,678,321,411,282,213,624,854,785,765
B046697,710,514,750,398,68,507,872,77,495,277,15,419,21,11,20,191,65,488,765,364,653,964,14,548,630,92,852,561,807,123
B039075,392,548,391,499,544,788,644,736,922,171,456,438,434,959,933,416,931,162,5,488,68,800,739,645,894,527,806,677,14,415
B012545,586,141,175,361,819,524,654,108,495,888,855,44,814,406,650,147,47,510,508,457,407,172,884,30,651,409,113,100,721,508
B036833,313,571,935,610,250,795,3,786,70,721,598,273,219,705,742,144,795,121,149,905,376,226,634,422,576,650,254,553,194,0
B025034,943,698,464,331,872,277,935,874,29,586,556,473,346,450,135,699,310,585,453,715,439,71,82,279,538,48,687,35,259,356
B020779,544,894,491,271,506,188,852,436,381,143,594,477,433,917,244,308,67,712,835,272,313,348,779,440,642,448,444,889,239,50
B046905,342,64,278,661,411,666,801,453,888,663,77,978,743,21,793,691,337,120,982,150,429,240,452,859,323,929,325,44,877,489
B039729,671,493,393,71,507,871,12,829,840,239,666,642,527,287,108,201,321,414,349,962,26,450,877,279,957,566,842,768,172,122
B025209,697,321,114,655,139,773,345,68,101,855,74,422,919,671,207,687,348,862,108,351,412,613,69,22,635,677,177,80,367,35
B026212,816,19,227,701,351,529,952,420,898,100,63,506,495,253,245,178,660,32,161,505,740,59,190,246,8,716,867,974,645,317
B020153,913,577,817,53,582,131,521,502,337,316,866,154,383,157,221,997,241,513,476,332,761,794,36,69,952,948,655,284,148,192
B036843,834,366,32,708,661,838,23,69,86,287,913,104,572,845,976,183,329,463,381,415,770,434,968,137,307,183,633,756,123,500
B027626,132,895,6,514,795,729,688,284,780,612,148,150,398,97,389,958,263,140,168,182,663,556,199,691,976,691,507,612,447,583
B048672,492,140,628,306,984,432,649,879,140,972,922,63,674,168,894,871,349,280,832,718,819,57,311,712,44,677,878,705,699,608
B036609,670,552,28,539,486,885,331,855,985,747,153,465,538,963,409,108,683,303,534,338,726,122,521,922,310,469,327,124,133,319
B028811,811,348,735,710,654,947,405,783,90,40,116,298,839,592,822,256,190,66,587,5,302,875,999,687,257,807,193,862,738,254
B005012,400,777,974,829,815,944,370,678,964,104,915,109,699,465,990,619,564,488,952,668,811,619,15,33,231,920,522,652,25,916
B046878,642,714,561,734,171,155,560,45,288,518,433,821,253,954,265,712,810,264,245,623,153,803,900,929,228,868,964,130,344,756
B039243,609,817,593,70,237,620,799,66,322,195,142,759,354,726,103,196,617,21,341,621,576,533,434,892,245,144,984,21,794,797
B018097,881,288,82,964,527,871,436,660,151,671,981,100,684,951,734,24,778,769,588,596,876,807,642,868,699,913,299,886,887,504
B016550,877,192,30,261,689,38,907,857,987,447,659,237,722,757,165,488,972,284,411,398,439,831,463,809,859,330,693,910,199,137
B005133,52,941,101,646,674,15,780,138,519,644,67,740,627,206,665,612,429,657,229,248,646,347,819,579,944,656,731,472,398,39
B048771,31,969,334,872,947,216,560,523,574,27,262,538,311,173,123,769,455,522,593,448,954,478,539,13,233,612,581,355,313,433
B000465,882,249,126,332,184,153,669,933,103,932,936,886,848,371,22,142,833,67,110,124,676,982,45,503,402,429,168,152,119,545
B035616,540,988,387,756,490,682,14,329,197,100,209,750,533,958,166,816,366,530,83,660,551,113,835,308,263,561,35,157,299,170
B037678,12,101,368,166,810,319,603,822,427,27,269,119,838,828,470,871,334,517,74,986,628,448,452,675,177,421,927,689,304,974
B016737,203,112,939,616,672,762,421,3,634,987,29,201,159,775,626,432,745,645,72,924,311,475,234,302,2,781,825,843,596,224
B032098,943,995,233,408,210,287,5,472,435,372,513,291,933,116,378,77,238,11,549,885,282,830,199,318,171,986,796,264,8,697
B031064,940,170,964,336,824,830,725,597,723,779,949,292,876,385,919,989,428,839,682,529,239,25,502,685,678,496,116,676,365,385
B048521,707,751,275,785,38,12,458,226,636,125,612,23,97,450,124,592,141,73,94,70,375,98,333,62,638,150,225,111,650,207
B037211,550,110,713,360,666,946,365,620,458,930,284,433,771,723,329,674,591,723,658,721,765,167,310,336,592,476,748,929,561,668
B041656,128,95,536,999,680,805,521,722,689,523,939,385,504,112,336,694,908,79,52,114,152,161,595,405,295,820,825,527,152,775
B006670,978,125,274,610,570,948,773,956,220,764,725,650,991,132,425,851,879,623,431,181,750,488,305,253,471,657,726,47,287,113
B015073,145,750,300,212,910,727,223,563,456,452,139,362,437,551,627,27,974,620,338,838,529,606,987,61,141,701,651,376,130,379
B026629,53,523,350,172,201,635,519,749,142,416,696,393,258,309,773,625,814,303,386,130,322,73,255,646,239,579,660,254,111,119
B024053,223,40,265,799,779,741,855,432,923,281,536,603,460,371,314,823,814,770,382,302,97,581,380,792,669,212,268,275,428,860
B024012,289,441,958,684,574,686,305,405,527,463,286,590,535,542,601,444,860,999,470,230,87,822,724,93,367,828,969,181,745,972
B009691,663,874,816,173,432,415,746,786,807,650,830,170,893,768,892,601,612,859,110,355,20,895,663,148,248,808,923,28,675,369
B032010,419,135,826,281,884,361,413,442,729,356,251,624,590,924,670,933,240,599,188,819,303,147,218,384,557,563,869,55,470,69
B040416,455,901,927,685,462,121,903,158,88,242,994,398,617,661,603,383,991,72,271,194,749,547,243,912,406,154,685,38,350,642
B047632,757,331,637,585,510,478,934,528,800,329,464,697,89,212,715,997,835,214,359,66,416,333,301,475,794,609,708,837,330,612
B000017,473,726,240,31,795,855,836,712,471,123,584,361,265,879,434,752,75,49,423,590,251,131,347,189,534,277,556,278,338,495
B026093,528,731,130,806,532,357,163,129,660,937,755,704,548,470,634,81,192,562,292,94,622,636,920,242,914,373,301,543,387,995
B026626,689,724,953,840,603,898,796,328,421,431,968,703,928,659,307,60,224,286,172,288,68,855,259,451,223,394,767,98,470,741
B003865,234,270,110,602,700,159,532,186,553,40,707,48,390,802,140,434,705,87,547,691,864,225,140,340,204,332,225,878,19,708
B002044,239,959,257,739,775,989,230,933,765,946,405,326,725,433,153,57,255,300,925,782,610,367,24,552,296,472,979,983,786,346
B021364,63,967,906,884,313,263,869,710,150,783,832,826,575,301,71,554,912,821,233,201,285,399,256,745,894,314,991,785,164,738
