serial_nbr,batchID
S008B039835,B039835
S001B017968,B017968
S006B039028,B039028
S005B012034,B012034
S005B004909,B004909
S001B026262,B026262
S000B035645,B035645
S004B006633,B006633
S008B015069,B015069
S008B050014,B050014
S004B024012,B024012
S001B035249,B035249
S000B022378,B022378
S001B017723,B017723
S004B034577,B034577
S007B050359,B050359
S005B006749,B006749
S004B026492,B026492
S009B030017,B030017
S008B028249,B028249
S002B024385,B024385
S000B007293,B007293
S001B014990,B014990
S005B046232,B046232
S006B019317,B019317
S004B030558,B030558
S004B020867,B020867
S001B040921,B040921
S006B035044,B035044
S002B012190,B012190
S001B035105,B035105
S004B019829,B019829
S001B050039,B050039
S006B021001,B021001
S007B010776,B010776
S008B017966,B017966
S008B003107,B003107
S003B048114,B048114
S005B003377,B003377
S001B009770,B009770
S006B019936,B019936
S009B024505,B024505
S009B035134,B035134
S008B010290,B010290
S002B030905,B030905
S005B020037,B020037
S005B046228,B046228
S004B046228,B046228
S005B041316,B041316
S001B009624,B009624
S007B025926,B025926
S004B023011,B023011
S000B006514,B006514
S003B040095,B040095
S000B027973,B027973
S003B022122,B022122
S006B025710,B025710
S004B017261,B017261
S008B024680,B024680
S003B028950,B028950
S008B041258,B041258
S006B045733,B045733
S007B031037,B031037
S001B031751,B031751
S006B021800,B021800
S000B003663,B003663
S002B014681,B014681
S006B003065,B003065
S004B018398,B018398
S004B019740,B019740
S008B028932,B028932
S004B012355,B012355
S002B025025,B025025
S000B037262,B037262
S001B029958,B029958
S003B029208,B029208
S003B006380,B006380
S006B011861,B011861
S007B001664,B001664
S009B040757,B040757
S006B040315,B040315
S008B037243,B037243
S007B021310,B021310
S006B024550,B024550
S003B000240,B000240
S002B045536,B045536
S000B027469,B027469
S005B043709,B043709
S007B021210,B021210
S009B003179,B003179
S005B001272,B001272
S004B001230,B001230
S001B005289,B005289
S002B030207,B030207
S007B012970,B012970
S004B005289,B005289
S003B038337,B038337
S009B049941,B049941
S004B036269,B036269
S002B037649,B037649
S009B000763,B000763
S004B006083,B006083
S009B025221,B025221
S003B006485,B006485
S006B031162,B031162
S007B040287,B040287
S005B015890,B015890
S008B035580,B035580
S006B015663,B015663
S002B016356,B016356
S003B014177,B014177
S001B010525,B010525
S002B050127,B050127
S003B004172,B004172
S002B035044,B035044
S003B018971,B018971
S001B034577,B034577
S002B041461,B041461
S000B022663,B022663
S008B042914,B042914
S008B048757,B048757
S004B021824,B021824
S000B024896,B024896
S004B047192,B047192
S008B045233,B045233
S001B036795,B036795
S008B014576,B014576
S004B014090,B014090
S004B048564,B048564
S008B028571,B028571
S008B005396,B005396
S000B007034,B007034
S006B030820,B030820
S007B013932,B013932
S007B022378,B022378
S003B000984,B000984
S009B026881,B026881
S004B041258,B041258
S009B002058,B002058
S003B044800,B044800
S007B031858,B031858
S008B028975,B028975
S009B008056,B008056
S008B026422,B026422
S008B019062,B019062
S000B034227,B034227
S000B047328,B047328
S009B040072,B040072
S009B018714,B018714
S004B022521,B022521
S007B050039,B050039
S007B000078,B000078
S007B000419,B000419
S007B040623,B040623
S001B032822,B032822
S005B044524,B044524
S008B048894,B048894
S003B010291,B010291
S006B023966,B023966
S004B049611,B049611
S007B025187,B025187
S006B040328,B040328
S006B028463,B028463
S005B037126,B037126
S008B048016,B048016
S003B011650,B011650
S001B045003,B045003
S004B019585,B019585
S009B039356,B039356
S006B047228,B047228
S009B008128,B008128
S009B041914,B041914
S008B008056,B008056
S002B040623,B040623
S007B033484,B033484
S001B016043,B016043
S001B000147,B000147
S000B011932,B011932
S002B035973,B035973
S002B037563,B037563
S008B017376,B017376
S002B034185,B034185
S005B006529,B006529
S001B013475,B013475
S008B012809,B012809
S002B043778,B043778
S005B004179,B004179
S001B016147,B016147
S004B042381,B042381
S004B005827,B005827
S006B016018,B016018
S004B003159,B003159
S008B008519,B008519
S005B013103,B013103
S004B038951,B038951
S005B040367,B040367
S007B049770,B049770
S001B015592,B015592
S001B040971,B040971
S004B043256,B043256
S008B048379,B048379
S002B031751,B031751
S005B022282,B022282
S001B020867,B020867
S009B016550,B016550
S008B049209,B049209
S004B033029,B033029
S001B002109,B002109
S005B036144,B036144
S009B034370,B034370
S004B028989,B028989
S005B020714,B020714
S002B047049,B047049
S002B046944,B046944
S002B030341,B030341
S005B017172,B017172
S004B041979,B041979
S000B039835,B039835
S001B000132,B000132
S004B020108,B020108
S009B010845,B010845
S007B006590,B006590
S004B014167,B014167
S004B050127,B050127
S003B025646,B025646
S006B013348,B013348
S000B038336,B038336
S007B039898,B039898
S002B010344,B010344
S001B009372,B009372
S005B010575,B010575
S007B008054,B008054
S006B029891,B029891
S006B043753,B043753
S004B039740,B039740
S006B042747,B042747
S004B041111,B041111
S003B021001,B021001
S002B002753,B002753
S006B003439,B003439
S001B025373,B025373
S002B005289,B005289
S004B010223,B010223
S007B021974,B021974
S001B015661,B015661
S009B026469,B026469
S005B012327,B012327
S002B039426,B039426
S004B003225,B003225
S002B023149,B023149
S009B045203,B045203
S008B040328,B040328
S009B027626,B027626
S000B028342,B028342
S003B036236,B036236
S000B036360,B036360
S008B009520,B009520
S005B045753,B045753
S003B007517,B007517
S001B024340,B024340
S003B046944,B046944
S001B034781,B034781
S004B045205,B045205
S009B000128,B000128
S000B023673,B023673
S000B023877,B023877
S009B023149,B023149
S000B030820,B030820
S008B005053,B005053
S000B009555,B009555
S006B029208,B029208
S004B032143,B032143
S002B003041,B003041
S002B014996,B014996
S007B025572,B025572
S009B024301,B024301
S005B007643,B007643
S002B041025,B041025
S007B017421,B017421
S007B011932,B011932
S004B022383,B022383
S003B023996,B023996
S002B018318,B018318
S002B019429,B019429
S001B044166,B044166
S002B009145,B009145
S004B032923,B032923
S009B010483,B010483
S001B007192,B007192
S004B037436,B037436
S007B007500,B007500
S000B017357,B017357
S007B038638,B038638
S001B029891,B029891
S006B027304,B027304
S002B049391,B049391
S005B024843,B024843
S007B025975,B025975
S002B040890,B040890
S000B046393,B046393
S001B027403,B027403
S004B043053,B043053
S009B008568,B008568
S008B005296,B005296
S003B050029,B050029
S001B050287,B050287
S008B003782,B003782
S003B049246,B049246
S006B039840,B039840
S006B023767,B023767
S008B036236,B036236
S005B046284,B046284
S002B000647,B000647
S003B035134,B035134
S003B036146,B036146
S001B016472,B016472
S006B015661,B015661
S004B044325,B044325
S002B046523,B046523
S007B016451,B016451
S005B010291,B010291
S007B024505,B024505
S008B042533,B042533
S006B037771,B037771
S007B009588,B009588
S007B025491,B025491
S008B038258,B038258
S000B005025,B005025
S000B006267,B006267
S008B047855,B047855
S002B011754,B011754
S009B001597,B001597
S004B011171,B011171
S000B028806,B028806
S003B004863,B004863
S009B045003,B045003
S000B041216,B041216
S008B036672,B036672
S002B001172,B001172
S008B037945,B037945
S006B042074,B042074
S007B028666,B028666
S002B003087,B003087
S009B047817,B047817
S006B005066,B005066
S009B017782,B017782
S000B015685,B015685
S007B003543,B003543
S008B038285,B038285
S003B004099,B004099
S008B045753,B045753
S009B029424,B029424
S009B001696,B001696
S004B045201,B045201
S008B037363,B037363
S003B023725,B023725
S008B001696,B001696
S009B005842,B005842
S004B008056,B008056
S009B043179,B043179
S008B017421,B017421
S001B027341,B027341
S005B046866,B046866
S001B032281,B032281
S007B039536,B039536
S008B047766,B047766
S005B000578,B000578
S009B030908,B030908
S002B043038,B043038
S002B035616,B035616
S006B005703,B005703
S007B031774,B031774
S006B042117,B042117
S009B022312,B022312
S003B009520,B009520
S000B041437,B041437
S000B034202,B034202
S004B044760,B044760
S002B006804,B006804
S001B012634,B012634
S009B004276,B004276
S003B007159,B007159
S005B038721,B038721
S001B035580,B035580
S007B039845,B039845
S004B031645,B031645
S007B001156,B001156
S005B043829,B043829
S006B031991,B031991
S009B012693,B012693
S007B020360,B020360
S003B035312,B035312
S004B005453,B005453
S006B005599,B005599
S009B015752,B015752
S005B040873,B040873
S001B005757,B005757
S008B009372,B009372
S001B019166,B019166
S000B025975,B025975
S006B029246,B029246
S008B033931,B033931
S008B004611,B004611
S002B009744,B009744
S006B019858,B019858
S003B032378,B032378
S001B037454,B037454
S009B004197,B004197
S003B027481,B027481
S004B004375,B004375
S009B023084,B023084
S004B021106,B021106
S005B034156,B034156
S004B019292,B019292
S002B018614,B018614
S007B045026,B045026
S006B022867,B022867
S004B035377,B035377
S003B013639,B013639
S006B023564,B023564
S000B041857,B041857
S004B032304,B032304
S000B025569,B025569
S004B028097,B028097
S001B013014,B013014
S000B046754,B046754
S002B049813,B049813
S001B013180,B013180
S005B047317,B047317
S002B043878,B043878
S008B044687,B044687
S009B045764,B045764
S001B015909,B015909
S004B019610,B019610
S000B009525,B009525
S009B029034,B029034
S007B032602,B032602
S005B038270,B038270
S006B042394,B042394
S001B045766,B045766
S004B047766,B047766
S006B047028,B047028
S000B036434,B036434
S003B021310,B021310
S000B002578,B002578
S006B046191,B046191
S007B018547,B018547
S005B009624,B009624
S007B020829,B020829
S004B026293,B026293
S008B034124,B034124
S004B011932,B011932
S006B030869,B030869
S005B045027,B045027
S006B035798,B035798
S009B040668,B040668
S000B047249,B047249
S006B032765,B032765
S008B008914,B008914
S007B040537,B040537
S006B026469,B026469
S008B017505,B017505
S005B036627,B036627
S002B044800,B044800
S008B012555,B012555
S009B011169,B011169
S007B039860,B039860
S004B044378,B044378
S001B020864,B020864
S000B019951,B019951
S002B017384,B017384
S008B009710,B009710
S000B015852,B015852
S000B030558,B030558
S003B002157,B002157
S000B019762,B019762
S005B009540,B009540
S002B008483,B008483
S007B006504,B006504
S006B025330,B025330
S002B000485,B000485
S002B010005,B010005
S003B042114,B042114
S004B033911,B033911
S005B014996,B014996
S000B029854,B029854
S003B003087,B003087
S005B033654,B033654
S004B007205,B007205
S006B022124,B022124
S007B024860,B024860
S006B021473,B021473
S008B011742,B011742
S006B047172,B047172
S009B023673,B023673
S007B049069,B049069
S009B019869,B019869
S002B032119,B032119
S009B050039,B050039
S007B026178,B026178
S000B004172,B004172
S006B050127,B050127
S003B045486,B045486
S004B035849,B035849
S002B039263,B039263
S005B032081,B032081
S004B047970,B047970
S000B040545,B040545
S001B032382,B032382
S002B007621,B007621
S005B023952,B023952
S006B040957,B040957
S008B043189,B043189
S000B018614,B018614
S008B005847,B005847
S002B020203,B020203
S002B018566,B018566
S003B013517,B013517
S000B023725,B023725
S008B034323,B034323
S002B037243,B037243
S003B022257,B022257
S005B047645,B047645
S001B040173,B040173
S002B035756,B035756
S002B044760,B044760
S000B025299,B025299
S003B014216,B014216
S009B028459,B028459
S004B026780,B026780
S008B044833,B044833
S001B033964,B033964
S001B016841,B016841
S009B029812,B029812
S002B048171,B048171
S001B025003,B025003
S002B048490,B048490
S000B038362,B038362
S002B013178,B013178
S008B016472,B016472
S008B039121,B039121
S005B048201,B048201
S002B045203,B045203
S007B045201,B045201
S002B025552,B025552
S008B039653,B039653
S007B010904,B010904
S004B044404,B044404
S006B020231,B020231
S007B042813,B042813
S006B044566,B044566
S000B040576,B040576
S003B015579,B015579
S003B003440,B003440
S009B010563,B010563
S001B041857,B041857
S003B043501,B043501
S000B048222,B048222
S005B004076,B004076
S003B001938,B001938
S001B013813,B013813
S002B021310,B021310
S007B025974,B025974
S008B009718,B009718
S006B025975,B025975
S006B022574,B022574
S006B016741,B016741
S001B030401,B030401
S002B030403,B030403
S003B020298,B020298
S008B019107,B019107
S007B029038,B029038
S000B041495,B041495
S008B040259,B040259
S008B023991,B023991
S005B027358,B027358
S006B046432,B046432
S005B009770,B009770
S007B025307,B025307
S000B018975,B018975
S006B030249,B030249
S005B015010,B015010
S000B037138,B037138
S008B043937,B043937
S000B019650,B019650
S007B036011,B036011
S008B034963,B034963
S000B026033,B026033
S009B029513,B029513
S001B031162,B031162
S003B043631,B043631
S005B025220,B025220
S002B009672,B009672
S008B014659,B014659
S003B000612,B000612
S003B020032,B020032
S008B048835,B048835
S006B032876,B032876
S007B001288,B001288
S007B012591,B012591
S007B020779,B020779
S002B003107,B003107
S000B037879,B037879
S007B039968,B039968
S001B000128,B000128
S002B024379,B024379
S008B009556,B009556
S001B000603,B000603
S005B037216,B037216
S007B032923,B032923
S002B015069,B015069
S003B045089,B045089
S004B043815,B043815
S002B012468,B012468
S003B047817,B047817
S001B018481,B018481
S008B021915,B021915
S005B041068,B041068
S005B038951,B038951
S002B000421,B000421
S006B041534,B041534
S007B045536,B045536
S006B049010,B049010
S001B022140,B022140
S002B002549,B002549
S009B026396,B026396
S001B008919,B008919
S002B006072,B006072
S005B027214,B027214
S005B007192,B007192
S007B017275,B017275
S003B045599,B045599
S006B047796,B047796
S008B015543,B015543
S004B017209,B017209
S000B025591,B025591
S003B002316,B002316
S004B004054,B004054
S000B041979,B041979
S008B007062,B007062
S000B043383,B043383
S007B036134,B036134
S007B011090,B011090
S004B021153,B021153
S002B030553,B030553
S008B037649,B037649
S008B008836,B008836
S002B047368,B047368
S003B004114,B004114
S001B015311,B015311
S005B017776,B017776
S000B024528,B024528
S005B000484,B000484
S001B028456,B028456
S001B028989,B028989
S005B047734,B047734
S008B006727,B006727
S005B020310,B020310
S002B048201,B048201
S008B016750,B016750
S006B000484,B000484
S006B042203,B042203
S006B043735,B043735
S001B027453,B027453
S006B003649,B003649
S005B040174,B040174
S008B035188,B035188
S006B039968,B039968
S006B018283,B018283
S003B045694,B045694
S006B018465,B018465
S005B047239,B047239
S004B006862,B006862
S008B025220,B025220
S002B023631,B023631
S005B005847,B005847
S004B023979,B023979
S001B006714,B006714
S001B048248,B048248
S006B024581,B024581
S006B022045,B022045
S004B025591,B025591
S008B001597,B001597
S004B046523,B046523
S000B039822,B039822
S008B007241,B007241
S003B039779,B039779
S003B044959,B044959
S003B019293,B019293
S000B049010,B049010
S006B041600,B041600
S001B043887,B043887
S002B033047,B033047
S009B016759,B016759
S003B037542,B037542
S007B023563,B023563
S006B047955,B047955
S009B005618,B005618
S007B048827,B048827
S005B028521,B028521
S006B034577,B034577
S000B021814,B021814
S005B038528,B038528
S006B027047,B027047
S006B034963,B034963
S000B033654,B033654
S009B000612,B000612
S000B008718,B008718
S007B023564,B023564
S005B027659,B027659
S002B018456,B018456
S001B036860,B036860
S001B038721,B038721
S006B007293,B007293
S003B018614,B018614
S002B018192,B018192
S004B026583,B026583
S008B037353,B037353
S006B029074,B029074
S003B040600,B040600
S008B007436,B007436
S005B010122,B010122
S005B030750,B030750
S006B005978,B005978
S008B025003,B025003
S005B030820,B030820
S002B008168,B008168
S008B026583,B026583
S001B013517,B013517
S009B037810,B037810
S007B048386,B048386
S002B011682,B011682
S002B040613,B040613
S004B033012,B033012
S004B036744,B036744
S005B048851,B048851
S004B013084,B013084
S002B006617,B006617
S007B026096,B026096
S007B049447,B049447
S009B042054,B042054
S005B034227,B034227
S008B040613,B040613
S003B022653,B022653
S009B022862,B022862
S005B019674,B019674
S001B047282,B047282
S000B021001,B021001
S004B031751,B031751
S005B023180,B023180
S002B020310,B020310
S007B028909,B028909
S002B025003,B025003
S009B001019,B001019
S003B033911,B033911
S005B009044,B009044
S004B011698,B011698
S007B028222,B028222
S001B006570,B006570
S002B014573,B014573
S002B044067,B044067
S005B001639,B001639
S007B014990,B014990
S008B046888,B046888
S007B014098,B014098
S005B028977,B028977
S000B023800,B023800
S006B031512,B031512
S002B042685,B042685
S003B001394,B001394
S004B044323,B044323
S003B026179,B026179
S003B010400,B010400
S002B015354,B015354
S007B036236,B036236
S004B006380,B006380
S002B039923,B039923
S002B019280,B019280
S008B023952,B023952
S009B005392,B005392
S004B035283,B035283
S003B010005,B010005
S009B041450,B041450
S000B012123,B012123
S007B039325,B039325
S001B021809,B021809
S000B002741,B002741
S000B002400,B002400
S009B023078,B023078
S006B008989,B008989
S000B038528,B038528
S009B018051,B018051
S004B007766,B007766
S002B020092,B020092
S003B011861,B011861
S006B047705,B047705
S006B046299,B046299
S003B018456,B018456
S005B047707,B047707
S004B047482,B047482
S008B010291,B010291
S008B023185,B023185
S001B033041,B033041
S005B047188,B047188
S007B019081,B019081
S004B014681,B014681
S000B025103,B025103
S005B040735,B040735
S007B033964,B033964
S002B021620,B021620
S005B009751,B009751
S009B037800,B037800
S000B037640,B037640
S003B003101,B003101
S003B013348,B013348
S000B036370,B036370
S006B016555,B016555
S007B036036,B036036
S000B026178,B026178
S008B001272,B001272
S007B042914,B042914
S001B046329,B046329
S005B015685,B015685
S008B011830,B011830
S000B020538,B020538
S005B013377,B013377
S008B040169,B040169
S009B013517,B013517
S003B016759,B016759
S005B012749,B012749
S002B037600,B037600
S008B000240,B000240
S001B045293,B045293
S001B044952,B044952
S009B047228,B047228
S003B018672,B018672
S005B019317,B019317
S007B024010,B024010
S006B014171,B014171
S002B030577,B030577
S004B043383,B043383
S002B010776,B010776
S009B022867,B022867
S002B020473,B020473
S002B026466,B026466
S009B002767,B002767
S009B034095,B034095
S003B008568,B008568
S000B014249,B014249
S008B007804,B007804
S006B016581,B016581
S006B028532,B028532
