y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2.0,1.502,0.048,-1.071,-1.199,1.842,3.585,-2.772,2.209,-0.737,-1.724
0.0,-1.772,-0.664,-1.355,-2.603,0.343,0.18,0.118,-0.233,1.958,-2.137
0.0,-2.565,1.427,-2.451,-2.158,-1.921,3.98,4.254,-1.388,1.964,-0.89
1.0,1.368,-1.174,-0.366,3.461,1.627,2.434,-1.658,-2.301,-1.269,-2.138
2.0,-0.927,-1.734,-2.567,-0.431,-3.638,-0.717,0.356,0.105,0.072,2.305
2.0,1.432,-3.366,-2.893,-0.108,-0.979,0.289,5.118,-0.791,4.479,2.635
1.0,0.632,2.433,0.051,3.332,2.244,1.955,-0.831,0.246,-0.65,-3.66
0.0,-2.919,-2.846,1.475,-0.358,-0.596,-1.066,-1.318,-0.72,3.418,-1.129
2.0,-0.903,0.117,-1.044,0.871,-3.473,-2.555,-1.116,5.488,-0.175,1.245
1.0,-1.335,0.807,-3.49,2.475,0.564,0.669,0.54,2.299,1.246,-3.779
0.0,0.769,5.122,-3.446,-0.109,-4.257,-2.709,1.592,2.963,-3.845,-5.925
1.0,-2.777,-2.701,0.619,0.749,-2.84,-0.79,-2.771,-3.594,0.131,-0.246
1.0,-0.517,-0.21,-1.718,2.655,0.99,0.675,-0.617,-1.433,-0.099,-0.307
1.0,-1.143,-4.142,-4.272,0.449,-3.922,0.504,-2.78,-0.413,-0.323,2.517
2.0,-1.493,0.953,0.164,0.287,-1.465,0.896,-0.825,-0.933,-2.544,-1.435
2.0,1.436,-0.873,-1.454,-2.577,0.686,1.665,0.259,1.267,-3.913,-0.088
1.0,0.001,-2.068,-3.142,1.156,-0.349,0.397,0.174,-0.918,-0.648,-3.235
1.0,0.816,-1.221,-3.761,-1.07,-2.703,1.777,-2.021,-2.71,0.243,1.987
2.0,-1.351,-3.735,-0.156,0.853,0.51,-0.911,-2.266,-1.394,-4.622,-3.996
0.0,-2.075,-2.29,-3.068,0.398,-3.604,1.153,0.257,-5.322,2.91,1.252
1.0,-0.244,-1.198,-1.35,-0.625,-1.594,-1.501,-3.615,-1.84,1.232,2.392
1.0,-2.04,-0.86,0.235,2.735,0.179,0.388,1.518,-4.276,-2.092,-2.686
2.0,0.441,-0.074,-2.016,2.232,-4.213,-1.34,2.775,4.496,-0.62,-0.796
0.0,0.273,-1.603,-6.302,-0.5,-2.64,1.378,2.736,-4.38,-0.446,1.304
2.0,1.692,1.61,-1.073,3.195,-6.465,-2.582,0.951,8.43,-1.328,-2.808
0.0,0.876,-1.399,0.877,2.569,1.14,-0.887,1.698,2.304,2.015,2.83
0.0,-0.929,-0.499,-1.797,-3.199,1.548,-2.328,-0.549,1.522,0.534,0.809
0.0,3.836,0.764,-0.921,-2.05,-2.741,-0.738,0.033,1.406,-2.449,-3.252
1.0,-0.667,-2.251,-1.529,0.339,-3.55,0.742,-0.927,-0.437,-3.143,-2.216
0.0,-3.329,-3.197,-0.697,-0.613,-1.004,-1.0,-0.127,-2.29,3.012,-0.359
1.0,0.063,0.687,-1.25,2.338,2.219,1.648,-3.277,-1.293,-2.603,-0.585
2.0,3.749,-0.139,-0.84,2.303,1.495,-3.352,1.968,0.883,4.403,3.182
1.0,0.863,2.242,-0.012,1.137,1.089,2.336,-2.728,-0.209,-2.299,-2.206
0.0,-2.417,2.636,-2.803,-2.506,-5.036,2.603,4.464,-2.836,-0.036,0.266
2.0,-1.101,0.514,-1.79,-0.879,-0.452,0.357,-0.844,-0.545,-2.655,-1.183
2.0,1.14,-1.166,-0.401,2.32,-0.881,-2.393,0.384,1.081,0.076,1.145
0.0,-0.84,-7.477,-0.442,0.825,0.25,-0.568,-2.11,-1.681,3.279,0.501
2.0,2.478,-0.995,-2.977,-2.8,1.567,1.905,-2.315,2.677,-0.522,-2.682
0.0,1.42,1.858,-2.789,4.323,1.082,-1.049,0.097,0.687,-1.693,-0.822
2.0,-0.045,3.127,-1.569,-0.56,-1.166,2.34,-1.471,-2.234,-1.599,-0.252
2.0,1.233,-3.734,-1.841,0.911,-0.362,-0.124,-0.792,-1.068,0.302,0.664
1.0,-0.938,-2.65,-1.016,3.777,-0.577,1.169,0.853,1.231,-3.776,-0.853
0.0,3.032,5.785,-3.925,4.819,-2.932,-1.092,0.107,1.362,-2.214,-6.344
1.0,0.008,1.656,-0.448,2.471,-2.668,2.769,-1.846,-1.261,-1.719,1.243
1.0,-1.01,3.751,0.033,3.66,3.108,1.768,-1.06,0.561,-1.053,-2.563
1.0,-1.998,2.622,-0.786,1.17,-0.619,1.206,-3.745,1.23,0.067,-1.369
2.0,0.461,-1.272,-2.198,2.73,-2.883,-0.332,4.086,2.993,0.947,0.386
0.0,-1.91,-1.677,-2.275,-0.841,-1.295,-3.152,1.972,2.282,-2.236,1.753
0.0,-0.488,4.454,-1.758,0.678,-1.68,-2.516,0.558,2.588,-2.561,-3.178
1.0,-1.695,4.753,-1.646,-0.477,0.808,0.866,1.042,3.322,-2.338,-3.266
2.0,0.648,-1.206,0.269,-0.178,1.816,3.012,-3.961,1.615,-1.839,-0.335
1.0,-2.064,-1.836,-1.597,1.034,-1.016,2.118,-3.782,-1.24,-0.939,-0.821
2.0,1.212,-1.288,-4.903,0.564,0.528,0.784,-3.652,-0.283,-2.609,-1.174
0.0,0.425,3.658,0.142,2.939,-3.335,-3.575,0.327,4.484,0.499,-2.371
0.0,-1.016,-0.358,-2.543,-1.882,-1.69,-0.277,1.078,-1.762,0.293,-0.457
1.0,-1.551,-1.735,-3.062,-0.94,-5.413,3.671,-2.14,-1.715,-3.848,0.154
2.0,-0.811,-3.54,-2.858,-0.802,1.113,-2.545,0.719,-1.683,-4.605,-1.48
2.0,2.112,-0.09,-2.311,-1.957,2.943,3.584,2.397,1.146,-3.255,-0.488
2.0,4.749,-0.305,-5.025,-3.935,0.748,2.12,-0.967,3.574,0.923,-3.184
1.0,-0.9,-3.272,-0.103,4.867,3.104,1.1,1.488,-0.375,-2.61,-1.857
0.0,-0.031,-0.494,-1.459,-2.633,-1.807,0.8,1.279,-0.179,0.064,-0.439
0.0,-2.244,0.007,-2.596,-1.516,-3.616,2.979,3.613,-3.479,1.14,-2.243
1.0,0.056,0.022,-1.45,2.98,2.181,1.383,-3.104,1.162,-1.219,-1.76
1.0,-0.994,0.937,-1.785,3.48,1.153,0.846,-1.884,-0.143,0.125,-1.748
1.0,-5.105,-1.489,-3.692,-0.803,-5.704,4.803,-2.836,-3.297,-3.078,-3.921
1.0,0.294,3.859,0.145,3.785,-1.826,-0.95,-0.689,0.82,2.236,-3.922
2.0,1.8,-1.839,1.17,-0.887,3.757,3.08,-3.173,3.051,0.643,1.604
1.0,-5.844,6.256,-2.954,-0.284,1.965,0.288,1.739,5.228,-1.967,-1.839
1.0,-2.773,-1.205,0.13,1.987,-2.625,1.096,-0.623,-0.947,-3.178,-3.958
1.0,0.019,-2.792,-6.164,-0.729,-5.097,3.113,-2.265,-1.277,-0.413,2.339
0.0,1.905,2.961,-0.478,2.577,-1.171,-3.129,1.575,1.127,-1.482,-2.887
0.0,-0.13,0.579,-2.317,5.245,-0.467,-2.395,-1.258,0.732,1.68,-3.895
2.0,-1.162,1.174,-0.874,-4.533,0.095,3.686,3.724,1.064,1.052,-5.214
0.0,0.386,2.968,-2.647,6.653,-0.209,2.029,-0.011,1.114,-1.944,-0.316
1.0,1.405,0.7,1.219,1.143,3.172,3.809,-3.707,2.222,-3.771,-2.902
2.0,1.117,-3.823,-3.6,-1.499,0.961,-2.616,0.014,-0.311,-2.91,-2.331
1.0,-1.014,0.527,-2.874,2.792,4.777,2.134,-2.968,-1.505,-3.622,0.165
2.0,1.315,-1.652,-3.348,1.436,-1.808,-0.136,2.805,1.52,0.726,1.825
1.0,-0.669,-1.754,-2.42,0.87,-2.826,2.574,-1.667,-1.481,-2.003,-0.486
0.0,1.026,3.702,-2.326,1.921,-0.152,-3.036,1.076,1.006,-3.306,-3.038
2.0,1.033,-0.342,-4.849,-1.636,-5.854,-0.695,1.275,-1.725,0.877,4.352
0.0,0.314,-1.062,-0.252,-2.636,-2.576,0.58,0.386,-1.257,1.18,-1.019
0.0,0.765,-3.861,-2.787,-1.336,2.39,-1.373,-0.081,-1.309,3.585,2.126
0.0,2.765,3.628,-1.711,1.49,-0.62,-3.212,1.75,-0.035,-4.652,-3.819
1.0,0.6,2.96,1.393,0.897,1.102,0.636,-3.977,1.505,-4.53,-2.913
1.0,-2.921,1.239,-2.76,1.869,3.62,1.306,-0.223,4.265,-2.167,-1.977
1.0,0.735,-2.198,-6.602,-0.699,-2.417,4.433,-3.618,-0.956,0.173,1.812
1.0,0.475,-1.739,-4.937,-0.486,-4.83,4.097,-4.181,1.288,-1.983,1.936
0.0,0.293,-0.274,-1.502,-2.99,-2.019,2.784,3.457,-2.307,2.153,-2.376
1.0,-2.465,3.032,-0.101,-0.051,0.717,2.082,-0.093,3.505,-1.28,-1.324
1.0,-2.496,0.144,-2.298,0.881,2.439,0.51,0.231,4.413,-3.409,-1.287
1.0,-2.709,1.044,-3.196,0.191,-0.328,-0.593,-2.298,1.662,-2.068,-0.615
1.0,-2.661,-2.009,-2.541,1.159,-3.505,2.092,-2.682,0.096,-1.538,-2.291
2.0,4.832,-2.401,-3.492,-2.739,0.71,1.224,-2.576,3.451,0.76,-2.313
0.0,-2.914,-2.434,-0.855,-0.363,-2.019,-2.26,-1.154,-2.543,1.645,-0.027
1.0,-1.814,4.959,-2.976,1.565,3.394,1.364,-0.02,2.802,-1.101,-3.275
0.0,3.23,2.718,-1.25,-0.327,-0.456,-2.114,-0.848,2.496,-1.716,-3.597
2.0,3.54,-1.125,-2.458,-3.45,2.22,2.75,-1.729,3.771,0.851,-2.057
0.0,-4.855,-1.418,2.472,-2.582,-0.826,-0.844,-0.937,-1.226,5.047,-2.577
1.0,-2.277,-2.335,-4.324,0.638,-2.267,1.585,-3.511,-3.386,1.613,0.58
1.0,-1.835,-1.512,-3.995,-0.876,3.919,3.914,-1.755,1.366,-4.003,1.178
0.0,-0.62,-0.664,-2.216,-0.451,-1.692,-0.352,1.027,2.883,-0.807,0.271
2.0,0.603,-1.181,-0.514,0.981,1.413,1.965,-2.306,0.22,-2.125,-0.964
0.0,2.909,1.708,-3.508,-0.278,-3.299,-1.311,3.449,-0.457,-2.529,-4.15
1.0,-1.18,0.346,-2.374,0.884,0.704,1.169,0.135,3.044,-1.005,-1.472
1.0,0.481,-2.819,-3.849,1.527,-0.628,2.641,-1.642,2.069,-2.612,-1.439
1.0,-3.392,0.208,0.459,2.127,-0.297,-0.76,-1.975,-3.958,1.122,-3.476
0.0,-2.371,0.383,-0.818,-3.264,-3.082,1.355,1.544,-0.555,0.881,0.711
2.0,1.392,0.466,-2.727,0.334,-2.224,-2.088,0.161,4.164,2.731,3.251
1.0,-6.044,1.402,3.145,1.837,-1.913,-1.038,-3.537,-6.2,0.473,-1.855
1.0,-1.252,-2.368,-0.706,3.284,-3.019,2.534,-1.785,-0.891,-3.534,1.903
2.0,2.043,-1.89,-3.424,-2.441,-0.147,-1.735,0.855,0.756,-0.627,-2.489
2.0,1.631,-2.778,-1.993,-1.696,0.048,-0.609,-1.694,1.211,-0.416,-2.665
2.0,1.299,-1.09,-2.042,0.869,-1.579,-1.913,-1.844,0.991,0.93,5.051
1.0,-0.812,5.28,2.338,0.363,0.764,3.222,-2.05,2.815,-1.718,-4.698
0.0,1.515,1.351,-1.669,1.119,2.447,-0.898,0.89,0.123,-5.421,-0.044
2.0,1.262,-3.231,2.589,-1.445,-0.095,1.498,-5.245,3.001,-0.183,-2.415
2.0,3.437,1.569,-6.368,-3.06,0.16,2.532,0.581,1.586,-2.174,-2.533
2.0,3.933,-1.417,-4.412,-4.441,1.408,1.253,-0.943,3.511,0.691,-2.408
0.0,-1.634,-1.289,-0.894,-1.768,-3.204,-3.14,-0.451,-1.996,0.006,1.035
2.0,-2.878,-3.351,2.727,-0.203,0.506,-2.437,-1.173,-0.911,-2.265,-5.138
0.0,-0.599,-1.122,-2.589,-3.249,3.079,1.606,2.329,0.936,2.405,-1.746
0.0,-0.615,0.455,-4.455,0.307,-0.475,1.125,0.768,2.103,-0.954,-0.082
0.0,0.402,0.85,-0.261,-3.872,-6.159,-4.66,2.195,4.558,-0.009,-3.104
2.0,-1.418,2.937,-3.064,-0.769,-1.278,0.334,1.588,-1.701,-4.023,1.281
1.0,-2.811,3.457,-2.99,2.105,0.429,-0.55,0.233,2.698,0.474,-3.804
0.0,2.448,-1.364,-3.566,-0.29,0.212,-1.442,5.379,-1.034,-1.359,-0.642
1.0,-3.335,5.477,-2.971,1.744,0.985,0.454,1.371,3.397,1.161,-3.008
0.0,3.372,-0.152,1.026,-2.37,-4.203,-2.343,4.702,1.469,0.024,-1.825
2.0,-1.393,0.637,-2.055,-2.69,1.464,0.717,0.66,0.274,-1.827,-2.561
2.0,1.424,-1.265,-0.067,1.952,-1.124,-2.484,-0.608,6.102,0.926,2.376
1.0,2.257,4.145,1.684,4.067,-0.041,-0.259,0.742,1.053,0.089,-6.108
0.0,-3.082,-3.976,-0.039,-0.04,-1.089,0.071,-0.585,-2.282,3.387,-1.496
0.0,4.568,0.161,-1.304,0.451,-1.857,-2.038,2.068,1.281,-0.07,-2.533
0.0,-0.55,-1.016,-0.903,-2.749,-2.282,3.24,2.093,-0.925,1.582,-1.171
0.0,4.261,5.108,0.604,2.963,-1.474,-0.941,2.781,-0.329,-3.245,-4.554
0.0,0.35,1.038,-2.934,-0.22,-1.388,-2.025,3.616,0.668,-1.674,-1.276
2.0,4.134,-1.977,-1.502,-1.842,0.696,-2.327,3.373,4.622,5.893,0.354
0.0,-4.431,1.162,-1.226,-3.218,-1.167,3.092,2.941,-0.219,1.471,-2.34
2.0,-4.262,-2.893,3.004,1.889,1.164,-2.766,-2.844,-1.921,-1.529,-3.416
0.0,3.837,1.548,0.54,-0.963,0.521,-2.851,1.458,0.488,-1.835,-2.425
1.0,-1.083,-0.633,-2.232,1.743,-1.779,2.912,-0.498,-0.045,-3.023,-1.963
0.0,7.046,5.36,-1.941,1.121,-4.462,-2.565,1.754,0.122,-5.02,-8.765
2.0,2.295,0.777,-0.338,4.013,-2.416,-3.255,3.205,2.715,2.328,2.04
1.0,-1.113,0.521,-0.045,-0.381,3.876,5.927,-0.059,4.048,-2.598,-0.386
2.0,2.998,-1.934,-1.888,1.936,0.461,-0.969,2.766,3.782,3.716,0.207
1.0,-1.872,3.941,-0.352,1.464,1.058,3.777,-0.673,1.587,1.201,-1.97
2.0,1.375,-4.624,-1.468,-1.169,1.337,-0.558,-1.769,0.764,-2.42,-3.774
2.0,4.674,-2.379,-5.548,-2.179,1.429,1.832,-2.33,2.456,-1.511,-4.268
2.0,-1.745,-1.148,-2.985,4.524,-3.747,0.726,3.236,-0.387,-0.164,4.981
0.0,-2.351,0.69,-2.645,-3.065,0.209,2.563,1.668,0.651,0.935,-1.31
1.0,-2.175,-1.046,-1.517,-0.58,-6.835,1.72,-2.973,-3.961,-1.148,1.289
2.0,1.35,-1.522,0.489,-0.169,-0.338,2.161,-3.153,1.164,-3.28,-0.055
2.0,3.556,-1.368,-0.706,1.15,0.946,-2.927,2.368,0.135,3.07,1.527
2.0,-2.055,-3.59,-0.803,2.774,-0.136,-0.11,-1.506,-0.064,-1.029,-1.327
2.0,-2.322,-2.597,0.501,-1.487,1.609,-2.511,3.821,-1.746,-4.033,-1.905
0.0,-3.97,-1.665,0.393,-0.144,-3.985,3.715,1.999,-1.642,1.221,-2.565
1.0,-0.998,1.057,-1.383,2.228,5.278,1.654,-2.185,2.454,-4.56,-1.288
1.0,-0.659,0.448,-2.856,0.975,-3.463,1.803,-2.212,-0.233,0.422,-0.674
0.0,-4.963,0.125,-1.717,1.195,0.141,-2.725,-1.337,5.036,-0.096,2.964
2.0,0.921,0.236,0.385,-1.854,3.633,3.883,0.737,2.005,-1.331,0.635
2.0,4.512,-2.875,-4.702,-3.688,4.222,1.988,2.007,2.494,-3.04,-0.72
0.0,5.734,4.112,-2.332,2.757,0.955,-0.222,2.542,-2.391,-4.307,-5.363
0.0,-1.194,2.447,-4.357,-2.724,-2.002,0.647,3.827,-1.811,-1.443,-2.546
2.0,2.092,1.297,-2.74,-0.915,1.288,2.126,-0.396,1.407,0.483,1.527
1.0,-1.061,0.498,-2.453,0.52,-2.75,2.672,-3.244,-0.569,-0.748,-2.236
1.0,-4.044,-2.083,-0.425,0.963,-2.789,0.027,-2.064,-4.072,-1.029,0.652
2.0,1.232,0.926,-2.486,5.076,-2.882,-0.806,4.16,8.089,2.256,2.831
0.0,-1.121,4.059,-5.404,-3.246,-1.727,2.773,6.146,-0.083,-3.125,-2.45
0.0,-3.863,1.465,-1.912,-0.398,-4.797,2.417,1.296,-1.648,-0.95,-0.857
1.0,-0.878,-2.671,-3.385,-0.12,-4.153,2.266,-3.875,-2.258,-0.605,1.627
0.0,0.046,-1.419,-5.347,-2.289,2.398,3.296,5.51,-1.001,1.729,-0.321
2.0,4.053,-4.743,-2.178,-2.565,0.709,-0.84,3.656,-3.823,5.313,1.306
0.0,-1.443,-0.874,0.882,-2.247,-2.204,0.719,-0.996,1.036,0.484,0.025
0.0,2.358,0.945,-2.452,0.16,-4.162,-1.916,3.859,-0.419,-3.277,-2.582
2.0,-0.594,0.118,3.552,0.668,2.746,3.437,-3.484,1.999,1.681,-1.098
0.0,-0.506,-2.309,-4.043,-0.49,-3.04,2.433,1.395,-1.757,-1.144,1.054
0.0,-4.972,-4.941,-0.125,1.655,-1.481,1.969,0.128,-2.859,3.243,-3.273
0.0,-2.414,0.036,-0.065,-0.546,-1.415,-2.331,-0.28,-1.487,1.529,-1.832
0.0,-4.859,-0.681,-1.17,-0.184,-0.968,-0.419,-0.076,-0.785,1.373,0.45
2.0,-1.745,1.711,-1.021,4.152,-5.213,-2.249,1.522,3.402,-0.701,2.301
0.0,2.922,1.235,-2.001,3.527,-0.876,1.103,3.362,0.259,0.361,-1.445
0.0,5.002,6.113,-2.303,1.283,-1.72,-2.054,3.567,-1.378,-5.653,-7.806
2.0,1.481,-0.85,-2.483,2.336,-2.248,-1.363,0.045,-0.759,1.056,4.831
2.0,0.385,1.339,1.147,4.899,-2.014,-4.204,-1.644,4.699,1.007,3.783
2.0,-1.427,1.959,-2.079,0.827,-5.068,-3.02,-3.43,4.437,-4.165,1.051
0.0,-1.188,-0.01,-0.771,-1.866,-1.796,1.376,0.356,-0.081,0.897,-1.969
0.0,1.57,6.162,-1.32,5.188,2.393,-1.498,-2.416,2.697,-2.312,-3.156
2.0,-0.122,1.662,-0.488,4.171,-4.096,-3.234,-1.613,2.939,0.668,6.22
2.0,0.988,-1.951,-0.855,1.563,-1.623,-1.484,-0.253,2.8,1.35,2.684
0.0,1.949,-0.011,-2.193,0.292,-2.88,-1.794,1.206,2.988,1.853,-1.44
1.0,-1.59,3.155,-1.27,1.058,1.492,4.308,-0.355,2.126,1.412,-2.493
2.0,2.049,-4.423,-3.833,-2.786,3.12,-1.355,1.044,0.763,-3.46,-1.576
2.0,5.246,0.473,-3.913,-4.155,1.493,5.591,-2.438,4.72,-1.224,1.443
0.0,0.812,-1.704,0.0,-5.437,-6.169,-3.751,1.62,4.254,-3.663,-1.043
0.0,-0.397,-1.938,0.604,-2.094,-2.803,-3.031,1.809,3.066,-1.488,1.855
1.0,-0.141,-3.82,-0.694,2.723,3.135,1.32,-4.375,1.536,-3.993,0.482
1.0,-4.147,-3.62,-1.742,1.848,-1.535,0.999,-2.083,-2.918,-0.584,-2.072
2.0,3.798,-3.653,-4.481,-2.459,-1.954,0.605,4.165,-2.008,3.859,1.091
1.0,0.56,0.075,-1.981,-0.531,-1.178,0.153,-3.371,-0.936,0.871,0.071
1.0,-2.223,-1.402,0.169,0.414,-2.697,-1.032,-1.641,-3.63,-1.309,-3.216
1.0,1.032,-0.319,1.506,2.13,3.361,4.476,-3.292,2.2,-2.095,-0.795
1.0,0.548,5.109,0.271,1.946,0.332,1.736,1.548,0.854,0.472,-4.633
1.0,-2.238,-2.829,-2.69,2.194,-2.165,0.991,-2.059,-1.455,0.238,-0.588
2.0,0.946,4.369,1.489,-0.758,0.603,5.008,-2.686,3.136,3.43,0.515
1.0,-2.008,-0.172,-3.316,-0.409,3.02,2.809,-1.072,1.447,-3.892,0.312
1.0,-0.938,-2.84,-1.765,2.647,0.47,2.59,-0.673,-0.036,-3.288,-2.932
0.0,-1.269,-0.72,-1.126,-1.605,-3.174,1.635,0.794,-2.102,1.49,-0.526
1.0,2.071,1.912,1.986,2.666,3.093,0.365,-1.889,2.066,-5.338,-2.7
2.0,0.059,-1.382,-0.459,0.633,-0.594,-2.368,-0.124,1.678,-1.193,-0.838
2.0,-1.448,0.084,-4.571,-0.505,-2.628,5.05,4.881,-1.776,-1.023,-1.077
2.0,0.297,-4.374,0.051,0.295,4.076,1.385,-2.436,0.551,-3.362,-3.62
1.0,-1.264,4.748,0.863,0.59,1.55,0.079,1.549,4.324,-4.014,-3.072
1.0,-1.943,-2.115,-6.477,1.323,0.209,0.614,-2.483,-2.743,-0.197,0.226
1.0,0.559,-0.262,-1.184,0.572,-0.486,3.159,-1.053,-1.022,-4.335,-1.797
1.0,-2.327,-0.747,-3.986,-0.946,3.95,0.508,-3.456,2.385,-7.412,-0.306
1.0,-3.68,4.987,-3.898,0.841,1.28,-2.251,1.689,5.223,-2.118,-3.976
0.0,3.178,2.841,-1.74,-0.37,-2.152,-2.87,1.099,1.573,-5.182,-4.381
1.0,-3.106,-0.764,-3.134,0.461,1.257,1.078,-2.066,3.162,-2.238,0.16
1.0,1.406,-1.447,-4.377,1.1,-1.688,3.69,-0.62,2.43,-3.143,-0.345
0.0,0.848,1.577,-1.159,1.491,-3.371,-1.101,-0.642,2.452,-1.825,-1.811
0.0,0.082,-2.915,-2.693,-1.501,0.665,-0.312,0.666,-0.35,0.385,-0.21
0.0,-0.538,-2.556,-5.598,0.676,-2.598,1.735,2.96,-3.878,0.747,4.229
1.0,-1.463,0.546,-0.573,2.349,4.944,5.603,-1.589,0.559,-1.508,-0.468
0.0,-0.58,2.209,-3.51,-4.219,-2.02,5.912,5.781,-1.08,0.164,-4.293
2.0,1.75,-2.6,-1.69,-1.23,1.184,0.034,-2.034,1.56,0.777,-2.972
1.0,0.12,-4.15,-1.01,1.098,3.384,2.965,-5.076,0.079,-5.093,1.79
2.0,2.835,0.772,-3.199,-3.151,-0.35,3.341,-3.41,3.331,0.512,-4.756
1.0,-1.101,0.652,-3.127,2.619,2.522,-0.108,-0.642,2.503,-1.969,-3.296
1.0,0.763,0.193,-0.766,2.798,1.523,0.6,-2.641,0.962,-1.617,-1.515
1.0,-0.927,1.388,0.173,1.146,1.17,-1.019,-2.959,3.757,-4.691,-2.212
0.0,0.809,3.453,-1.94,0.093,-3.139,-3.988,1.166,1.905,-5.078,-4.089
1.0,-1.156,-3.9,-4.208,-1.347,1.179,2.708,-4.934,-0.47,-3.714,2.397
2.0,2.695,-2.195,-4.024,0.413,-1.656,0.281,3.342,0.48,3.498,0.812
1.0,-1.421,3.686,0.661,0.759,3.089,2.924,-1.254,2.308,-3.359,-1.226
0.0,-2.49,0.479,-2.4,-1.841,-5.561,4.824,4.111,-2.709,-0.837,-2.241
1.0,-0.487,-1.718,-3.573,0.064,-3.658,-0.101,-1.894,0.864,0.954,4.21
1.0,-2.391,1.531,1.587,4.126,1.823,-0.343,1.866,-1.923,-1.243,-4.253
0.0,2.344,3.274,-0.191,2.715,-2.424,0.528,0.665,2.353,0.632,-2.598
0.0,-2.662,0.982,-0.757,-3.52,0.595,2.709,1.833,1.501,1.774,-2.828
2.0,2.032,-4.111,-3.558,0.608,-0.273,1.281,1.977,-1.153,2.845,1.877
1.0,-0.524,0.69,-2.195,3.521,0.468,-0.756,-1.885,1.302,0.038,-1.971
1.0,-3.457,-2.748,0.218,4.519,-2.88,1.82,-1.088,0.048,-3.277,-4.117
2.0,-2.229,-2.769,-2.641,0.144,-4.164,0.489,5.027,-1.772,-0.152,2.088
2.0,1.159,-2.181,-4.143,0.577,-2.273,0.599,2.926,-2.563,1.889,2.231
2.0,1.757,-1.423,-0.503,1.954,-1.496,-2.424,0.358,-0.369,2.106,3.25
0.0,-1.62,-2.293,-3.898,0.495,-0.669,-0.543,1.691,-2.302,-0.665,-1.666
0.0,2.603,-1.185,-4.004,-1.756,-0.866,-0.782,3.442,-1.234,-4.738,-1.389
2.0,1.733,0.848,2.246,6.697,0.612,-4.577,-1.846,5.456,-0.913,1.879
2.0,0.917,-1.085,-1.819,0.702,-4.098,-1.375,5.245,3.014,1.952,2.511
2.0,-0.934,-0.607,0.393,0.887,0.785,0.185,-0.619,-0.7,-1.402,-0.567
0.0,-2.561,-6.787,3.998,2.603,-2.865,-1.98,-2.905,-5.714,6.957,-3.587
2.0,2.462,-2.65,-1.13,-2.502,1.507,0.547,-2.526,2.776,-0.201,-3.91
1.0,-1.47,4.465,-1.987,2.926,-0.829,-1.796,2.937,3.822,1.77,-6.093
2.0,2.363,-1.619,-4.761,-2.879,-0.64,0.757,-0.283,0.708,-4.954,-1.312
2.0,1.472,-3.156,-3.39,-0.327,-0.221,0.376,6.027,-0.437,2.319,1.498
1.0,0.219,-0.329,-0.85,2.064,-1.424,1.535,0.668,-1.46,-2.662,-1.365
0.0,4.289,2.309,-3.83,1.428,-2.067,-0.402,3.078,-0.169,-2.88,-4.305
2.0,2.418,-2.959,-1.099,2.029,1.409,-0.799,-0.174,3.381,3.599,2.24
1.0,0.032,-0.0,-1.272,2.599,-1.633,-1.557,-3.052,0.301,-0.763,-2.193
2.0,1.838,-0.888,0.048,-3.345,-0.945,3.311,-3.46,3.047,-3.231,-0.53
0.0,0.601,-0.014,-3.25,-4.129,3.249,-2.281,0.172,2.61,-1.057,-1.122
2.0,1.298,-2.926,-1.273,-0.185,1.697,0.75,-4.692,1.504,-0.769,0.333
1.0,-1.901,-0.333,-0.681,2.774,0.814,1.604,-0.276,-1.357,-1.536,-3.663
1.0,-4.395,-0.759,0.618,1.903,-5.91,3.469,-3.683,-1.988,-3.891,-3.819
0.0,-2.743,-2.683,-1.211,0.333,-0.221,1.091,0.693,-1.079,1.871,-2.336
0.0,-0.993,-4.674,-0.353,2.575,-0.767,-0.475,-0.857,-2.026,1.053,-4.012
1.0,-3.183,2.719,-1.481,1.577,0.484,1.65,-1.974,-2.816,1.195,-4.492
0.0,-2.89,1.611,-0.941,-2.457,-2.106,3.333,1.471,0.125,0.318,-4.908
0.0,2.616,-3.963,-2.878,-3.084,3.258,0.673,-1.595,2.582,-0.79,-3.493
1.0,-1.876,0.993,0.486,2.926,-0.551,2.081,-1.288,-1.539,-1.979,-2.459
1.0,-2.785,-2.882,0.549,2.003,-3.848,0.571,-0.654,-3.842,-2.377,0.456
2.0,1.417,-1.291,-3.301,1.772,-1.783,-0.077,1.277,2.175,1.911,1.373
1.0,-4.147,0.422,-4.263,0.436,0.781,-0.395,0.073,2.217,-2.182,-0.664
2.0,4.502,-2.997,-2.555,-1.267,3.989,3.849,-2.487,3.173,-1.02,1.09
1.0,-1.948,2.348,-2.261,2.303,0.387,1.675,1.126,1.099,1.668,-2.245
1.0,-1.502,-1.148,-0.014,2.231,1.422,3.003,-3.595,1.554,-0.498,0.089
0.0,1.805,0.059,-0.887,2.727,-2.111,-3.022,4.979,0.369,0.827,-0.409
2.0,0.263,-4.483,-0.394,-2.012,0.528,-0.951,0.288,0.155,-3.708,-6.848
2.0,0.766,-2.236,-2.826,0.522,-1.039,-0.178,3.068,0.482,-0.28,0.038
2.0,2.69,-4.219,-4.188,-1.27,3.987,0.277,-1.032,1.307,-0.649,-5.689
